ID,item_cnt_month
0,0.4758373
1,0.13931103
2,1.0070884
3,0.12810715
4,0.13931103
5,0.7155236
6,0.8637703
7,0.0
8,2.540989
9,0.13931103
10,7.5761056
11,0.18247585
12,0.15369096
13,1.4419088
14,2.7041209
15,3.1895094
16,0.13931103
17,0.032387845
18,2.0299277
19,0.08523828
20,1.6851265
21,0.13931103
22,2.285989
23,0.8071213
24,1.9319395
25,0.13931103
26,0.13931103
27,1.4092951
28,0.8077303
29,1.9266237
30,1.3207622
31,0.13931103
32,0.27611798
33,2.1505172
34,0.0
35,0.0011005998
36,0.0
37,0.8603644
38,0.11479843
39,0.059730157
40,0.51092315
41,1.9472407
42,5.0555334
43,6.977658
44,0.122428596
45,0.13931103
46,1.7578152
47,0.24507381
48,0.2872379
49,1.7044901
50,1.2202489
51,0.18247585
52,0.027203636
53,0.09154479
54,9.102781
55,2.187055
56,4.318077
57,3.0581121
58,3.6413803
59,3.120632
60,3.302654
61,0.051820204
62,0.36747286
63,0.17699002
64,0.13931103
65,0.13931103
66,1.1580524
67,0.0
68,0.122428596
69,0.043640964
70,0.13931103
71,1.4862049
72,0.59333736
73,0.0
74,0.13931103
75,0.13931103
76,0.14406545
77,0.13931103
78,1.5680149
79,0.22172119
80,0.5926751
81,2.1646485
82,0.34636754
83,0.15310533
84,1.6348153
85,0.94379723
86,2.1414702
87,0.0
88,9.648704
89,3.9265957
90,1.1288273
91,0.3148635
92,3.3392742
93,0.12810715
94,0.0
95,0.0
96,0.0
97,0.104809836
98,0.7477686
99,0.0
100,0.0
101,0.5939426
102,0.49098942
103,0.3148635
104,0.011396965
105,0.13931103
106,0.13931103
107,3.700444
108,0.1661481
109,0.13931103
110,0.055564627
111,0.13931103
112,0.13931103
113,0.13931103
114,0.68205786
115,0.21506116
116,0.13931103
117,0.17141055
118,15.085692
119,0.14762445
120,0.13031526
121,0.0524676
122,0.27112585
123,1.244404
124,0.6137063
125,1.6449543
126,0.13931103
127,0.008042162
128,0.13931103
129,0.11085924
130,0.3148635
131,0.13931103
132,0.3148635
133,2.3664844
134,0.07843927
135,0.3148635
136,0.18247585
137,0.13931103
138,0.91154355
139,0.13931103
140,0.63015354
141,0.30671617
142,0.013372535
143,0.18247585
144,0.13931103
145,0.13931103
146,0.13931103
147,0.16122726
148,0.13931103
149,0.13931103
150,0.0
151,0.13931103
152,4.735357
153,0.093263656
154,0.13931103
155,0.3053368
156,0.6153804
157,0.018915907
158,0.17666534
159,0.27014235
160,0.13931103
161,0.18247585
162,0.13931103
163,0.94451666
164,0.22108723
165,0.0
166,0.39773455
167,0.02530266
168,0.13931103
169,0.03986139
170,0.18247585
171,2.4691904
172,0.1263474
173,1.9633814
174,2.2266192
175,4.678143
176,0.89497405
177,0.13931103
178,0.23172103
179,0.0007660035
180,0.8972291
181,0.2316414
182,0.13931103
183,0.0
184,0.17179018
185,0.13931103
186,0.0
187,0.09536981
188,0.13931103
189,0.13931103
190,0.13931103
191,1.2985116
192,0.51092315
193,0.012489794
194,0.018915907
195,0.0
196,0.3148635
197,3.8141332
198,1.1481857
199,0.13931103
200,0.13931103
201,0.13931103
202,0.6000565
203,2.67789
204,0.124634355
205,0.13931103
206,0.13931103
207,0.066846386
208,0.41089347
209,0.9798123
210,0.37158042
211,0.009528874
212,0.0
213,0.3148635
214,0.11224366
215,2.353398
216,0.6240188
217,0.5574792
218,1.9489732
219,0.79376554
220,1.063799
221,0.13931103
222,0.13931103
223,0.47670543
224,2.832754
225,0.51451254
226,0.4079426
227,0.13931103
228,0.13876466
229,0.13931103
230,0.13931103
231,1.2543764
232,0.13931103
233,0.37506402
234,0.13931103
235,0.30627805
236,0.4832704
237,0.7378979
238,0.3148635
239,0.0
240,0.5888994
241,0.18329051
242,0.13931103
243,0.13931103
244,0.13931103
245,0.0
246,2.5633855
247,1.0091759
248,3.197131
249,0.06469297
250,0.5104892
251,0.04805659
252,1.328953
253,2.181901
254,1.6281877
255,4.735357
256,0.13931103
257,0.19637008
258,0.42011333
259,0.117254294
260,0.0
261,0.09199434
262,0.22780819
263,0.13931103
264,0.0
265,0.9654086
266,0.13931103
267,0.18247585
268,0.0011005998
269,0.048127435
270,1.9257284
271,0.07815835
272,0.20193553
273,0.5939426
274,10.475259
275,0.13931103
276,0.3148635
277,1.0328548
278,0.22825243
279,0.28401735
280,0.07769671
281,0.09586817
282,0.0
283,1.0261528
284,0.07769671
285,0.22211602
286,0.13931103
287,0.8366968
288,0.45560712
289,0.3148635
290,0.13931103
291,0.0108267665
292,0.78940684
293,0.47446942
294,0.69054693
295,1.8883545
296,0.19971652
297,0.0
298,0.13931103
299,0.13931103
300,0.14098357
301,0.7913413
302,0.6014934
303,0.82466716
304,0.018915907
305,0.066846386
306,0.2836857
307,0.0
308,0.12156061
309,0.13931103
310,0.13931103
311,0.73457456
312,0.70452917
313,0.28401735
314,0.13931103
315,0.3148635
316,0.16186108
317,1.7786233
318,0.0
319,0.23132533
320,0.13931103
321,0.0
322,1.1975865
323,0.03516864
324,1.0084077
325,0.4743648
326,0.12628917
327,0.13931103
328,0.13931103
329,0.55833495
330,0.13931103
331,0.13931103
332,0.11078974
333,0.17860714
334,0.77240413
335,0.16396943
336,0.0
337,0.9556851
338,0.4545694
339,0.24627443
340,0.06103871
341,0.05059106
342,0.13931103
343,1.0642619
344,0.0008934997
345,0.34661448
346,6.268534
347,4.4870954
348,0.0
349,0.33295017
350,0.13931103
351,0.1105362
352,0.13931103
353,0.088033825
354,0.13931103
355,0.13931103
356,0.3148635
357,0.69054693
358,1.0870688
359,0.3148635
360,0.12810715
361,3.0324786
362,0.5939426
363,0.77240413
364,0.10659431
365,0.46322745
366,0.13931103
367,0.13931103
368,0.13931103
369,0.315973
370,0.13931103
371,0.3148635
372,0.5939426
373,0.13931103
374,2.3129385
375,1.638532
376,0.0
377,0.22211602
378,0.40346524
379,0.13931103
380,2.334832
381,0.46322745
382,0.3956164
383,0.13931103
384,2.3459988
385,0.36391705
386,0.46557376
387,0.13931103
388,0.4129501
389,0.0
390,0.13931103
391,0.05410844
392,0.0
393,0.23914893
394,0.13931103
395,0.13931103
396,1.3154134
397,0.39995435
398,0.13931103
399,0.4124621
400,0.13931103
401,0.7996999
402,1.5658616
403,1.7912703
404,0.57909274
405,0.51622903
406,0.11144788
407,0.0
408,0.1525426
409,0.13931103
410,0.13931103
411,0.53202534
412,0.01500809
413,0.30303928
414,0.13931103
415,4.5293264
416,0.13931103
417,0.13931103
418,0.13931103
419,0.13931103
420,0.0
421,1.191705
422,0.3148635
423,1.1641439
424,0.0093256775
425,0.3298569
426,0.13931103
427,0.13931103
428,0.8147082
429,0.30926913
430,0.0
431,0.68624103
432,0.013295993
433,0.13931103
434,0.0
435,1.2367641
436,0.0
437,0.5391482
438,0.4601631
439,0.32116488
440,0.0
441,0.0
442,0.18247585
443,0.0
444,0.0093256775
445,0.600155
446,0.41968563
447,0.25229862
448,0.3148635
449,0.8465307
450,0.3148635
451,0.27337924
452,0.0
453,0.10244242
454,0.9542123
455,0.17284124
456,0.23994164
457,0.13931103
458,0.1869626
459,1.4710665
460,20.0
461,1.264449
462,0.3148635
463,1.039327
464,1.6251261
465,0.13931103
466,0.13931103
467,0.13931103
468,0.13931103
469,0.7005654
470,0.3148635
471,0.82849824
472,0.12810715
473,0.13931103
474,0.8972291
475,1.191705
476,0.13931103
477,0.05688443
478,0.07746626
479,0.13931103
480,0.13931103
481,0.13931103
482,0.07410968
483,0.3148635
484,1.711455
485,0.81379646
486,1.8830522
487,0.1521381
488,0.13931103
489,3.7870505
490,0.15852529
491,0.13931103
492,0.1942131
493,0.13931103
494,0.41335586
495,0.0
496,0.05410844
497,0.13931103
498,4.439289
499,0.13931103
500,0.13931103
501,0.39919662
502,0.33473316
503,0.13931103
504,3.783904
505,1.6192591
506,2.0144093
507,0.0
508,0.3797895
509,0.47824988
510,0.14186847
511,0.12914662
512,0.37262625
513,0.13931103
514,0.013295993
515,0.13931103
516,0.18247585
517,0.5080433
518,0.5425679
519,0.07813669
520,0.38745886
521,3.47574
522,0.2826658
523,0.59081686
524,0.12810715
525,0.5127485
526,0.71304303
527,0.0
528,0.018915907
529,0.052662954
530,0.13931103
531,1.9341743
532,0.0
533,0.0
534,0.13931103
535,0.09189875
536,0.13931103
537,0.23396839
538,1.2920436
539,0.3003813
